date,interval,interval_start,line_key,channel,contacts,on_phone_required,rostered_required,service_level,occupancy,binding_constraint
2026-08-20,23,11:30,billing.webchat,webchat,71.68,15.0,20.76,0.8364,0.7385,service_level
2026-08-20,24,12:00,billing.webchat,webchat,42.86,10.0,13.84,0.8568,0.6623,service_level
2026-08-20,25,12:30,billing.webchat,webchat,26.86,7.0,9.69,0.863,0.5931,service_level
2026-08-20,26,13:00,billing.webchat,webchat,43.73,10.0,13.84,0.8405,0.6759,service_level
2026-08-20,27,13:30,billing.webchat,webchat,79.35,16.0,22.15,0.8046,0.7665,service_level
2026-08-20,28,14:00,billing.webchat,webchat,104.16,21.0,29.07,0.8593,0.7665,service_level
2026-08-20,29,14:30,billing.webchat,webchat,111.14,22.0,30.45,0.8453,0.7807,service_level
2026-08-20,30,15:00,billing.webchat,webchat,104.3,21.0,29.07,0.8577,0.7676,service_level
2026-08-20,31,15:30,billing.webchat,webchat,87.7,18.0,24.92,0.8505,0.753,service_level
2026-08-20,32,16:00,billing.webchat,webchat,66.2,14.0,19.38,0.834,0.7307,service_level
2026-08-20,33,16:30,billing.webchat,webchat,44.84,10.0,13.84,0.8182,0.693,service_level
2026-08-20,34,17:00,billing.webchat,webchat,16.36,5.0,6.92,0.8801,0.5056,service_level
2026-08-20,35,17:30,billing.webchat,webchat,8.93,3.0,4.15,0.8193,0.4599,service_level
2026-08-21,16,08:00,billing.webchat,webchat,28.14,7.0,9.69,0.8333,0.6213,service_level
2026-08-21,17,08:30,billing.webchat,webchat,81.69,17.0,23.53,0.8549,0.7426,service_level
2026-08-21,18,09:00,billing.webchat,webchat,112.76,22.0,30.45,0.8251,0.7921,service_level
2026-08-21,19,09:30,billing.webchat,webchat,134.72,26.0,35.99,0.8427,0.8008,service_level
2026-08-21,20,10:00,billing.webchat,webchat,139.7,27.0,37.38,0.8522,0.7996,service_level
2026-08-21,21,10:30,billing.webchat,webchat,126.72,25.0,34.61,0.8653,0.7834,service_level
2026-08-21,22,11:00,billing.webchat,webchat,102.2,20.0,27.69,0.8098,0.7897,service_level
2026-08-21,23,11:30,billing.webchat,webchat,73.42,15.0,20.76,0.808,0.7565,service_level
2026-08-21,24,12:00,billing.webchat,webchat,43.9,10.0,13.84,0.8374,0.6784,service_level
2026-08-21,25,12:30,billing.webchat,webchat,27.52,7.0,9.69,0.8483,0.6075,service_level
2026-08-21,26,13:00,billing.webchat,webchat,44.8,10.0,13.84,0.8192,0.6923,service_level
2026-08-21,27,13:30,billing.webchat,webchat,81.28,17.0,23.53,0.8601,0.7389,service_level
2026-08-21,28,14:00,billing.webchat,webchat,106.68,21.0,29.07,0.8283,0.7851,service_level
2026-08-21,29,14:30,billing.webchat,webchat,113.84,22.0,30.45,0.8107,0.7997,service_level
2026-08-21,30,15:00,billing.webchat,webchat,106.83,21.0,29.07,0.8264,0.7862,service_level
2026-08-21,31,15:30,billing.webchat,webchat,89.83,18.0,24.92,0.821,0.7713,service_level
2026-08-21,32,16:00,billing.webchat,webchat,67.8,14.0,19.38,0.8066,0.7485,service_level
2026-08-21,33,16:30,billing.webchat,webchat,45.93,11.0,15.23,0.892,0.6453,service_level
2026-08-21,34,17:00,billing.webchat,webchat,16.76,5.0,6.92,0.8697,0.5179,service_level
2026-08-21,35,17:30,billing.webchat,webchat,9.14,3.0,4.15,0.8088,0.471,service_level
2026-08-22,17,08:30,billing.webchat,webchat,44.34,10.0,13.84,0.8286,0.6853,service_level
2026-08-22,18,09:00,billing.webchat,webchat,111.3,22.0,30.45,0.8434,0.7818,service_level
2026-08-22,19,09:30,billing.webchat,webchat,132.97,26.0,35.99,0.8611,0.7904,service_level
2026-08-22,20,10:00,billing.webchat,webchat,137.88,26.0,35.99,0.8049,0.8196,service_level
2026-08-22,21,10:30,billing.webchat,webchat,125.07,24.0,33.22,0.8176,0.8054,service_level
2026-08-22,22,11:00,billing.webchat,webchat,100.87,20.0,27.69,0.8285,0.7794,service_level
2026-08-22,23,11:30,billing.webchat,webchat,72.47,15.0,20.76,0.824,0.7466,service_level
2026-08-22,24,12:00,billing.webchat,webchat,43.32,10.0,13.84,0.8483,0.6696,service_level
2026-08-22,25,12:30,billing.webchat,webchat,16.3,5.0,6.92,0.8817,0.5037,service_level
2026-08-22,26,13:00,billing.webchat,webchat,26.53,7.0,9.69,0.8702,0.5857,service_level
2026-08-24,16,08:00,billing.webchat,webchat,32.86,8.0,11.07,0.8449,0.6348,service_level
2026-08-24,17,08:30,billing.webchat,webchat,95.39,19.0,26.3,0.8241,0.7759,service_level
2026-08-24,18,09:00,billing.webchat,webchat,131.68,25.0,34.61,0.8085,0.814,service_level
2026-08-24,19,09:30,billing.webchat,webchat,157.32,30.0,41.53,0.8526,0.8104,service_level
2026-08-24,20,10:00,billing.webchat,webchat,163.13,31.0,42.91,0.8535,0.8133,service_level
2026-08-24,21,10:30,billing.webchat,webchat,147.98,28.0,38.76,0.8264,0.8168,service_level
2026-08-24,22,11:00,billing.webchat,webchat,119.34,23.0,31.84,0.8156,0.8019,service_level
2026-08-24,23,11:30,billing.webchat,webchat,85.74,18.0,24.92,0.8744,0.7361,service_level
2026-08-24,24,12:00,billing.webchat,webchat,51.26,12.0,16.61,0.8918,0.6602,service_level
2026-08-24,25,12:30,billing.webchat,webchat,32.13,8.0,11.07,0.8601,0.6207,service_level
2026-08-24,26,13:00,billing.webchat,webchat,52.31,12.0,16.61,0.8775,0.6737,service_level
2026-08-24,27,13:30,billing.webchat,webchat,94.92,19.0,26.3,0.8308,0.772,service_level
2026-08-24,28,14:00,billing.webchat,webchat,124.58,24.0,33.22,0.8238,0.8022,service_level
2026-08-24,29,14:30,billing.webchat,webchat,132.93,26.0,35.99,0.8614,0.7902,service_level
2026-08-24,30,15:00,billing.webchat,webchat,124.75,24.0,33.22,0.8217,0.8033,service_level
2026-08-24,31,15:30,billing.webchat,webchat,104.9,21.0,29.07,0.8507,0.772,service_level
2026-08-24,32,16:00,billing.webchat,webchat,79.18,16.0,22.15,0.8076,0.7648,service_level
2026-08-24,33,16:30,billing.webchat,webchat,53.64,12.0,16.61,0.8575,0.6908,service_level
2026-08-24,34,17:00,billing.webchat,webchat,19.57,6.0,8.31,0.9116,0.504,service_level
2026-08-24,35,17:30,billing.webchat,webchat,10.68,4.0,5.54,0.9114,0.4125,service_level
2026-08-25,16,08:00,billing.webchat,webchat,29.54,8.0,11.07,0.9061,0.5707,service_level
2026-08-25,17,08:30,billing.webchat,webchat,85.76,18.0,24.92,0.8741,0.7363,service_level
2026-08-25,18,09:00,billing.webchat,webchat,118.38,23.0,31.84,0.828,0.7955,service_level
2026-08-25,19,09:30,billing.webchat,webchat,141.44,27.0,37.38,0.8335,0.8096,service_level
2026-08-25,20,10:00,billing.webchat,webchat,146.66,28.0,38.76,0.8409,0.8095,service_level
2026-08-25,21,10:30,billing.webchat,webchat,133.04,26.0,35.99,0.8603,0.7908,service_level
2026-08-25,22,11:00,billing.webchat,webchat,107.29,21.0,29.07,0.8202,0.7896,service_level
2026-08-25,23,11:30,billing.webchat,webchat,77.08,16.0,22.15,0.8402,0.7445,service_level
2026-08-25,24,12:00,billing.webchat,webchat,46.09,11.0,15.23,0.8898,0.6475,service_level
2026-08-25,25,12:30,billing.webchat,webchat,28.89,7.0,9.69,0.814,0.6378,service_level
2026-08-25,26,13:00,billing.webchat,webchat,47.03,11.0,15.23,0.8761,0.6608,service_level
2026-08-25,27,13:30,billing.webchat,webchat,85.33,17.0,23.53,0.801,0.7758,service_level
2026-08-25,28,14:00,billing.webchat,webchat,112.0,22.0,30.45,0.8348,0.7868,service_level
2026-08-25,29,14:30,billing.webchat,webchat,119.51,23.0,31.84,0.8133,0.803,service_level
2026-08-25,30,15:00,billing.webchat,webchat,112.16,22.0,30.45,0.8329,0.7879,service_level
2026-08-25,31,15:30,billing.webchat,webchat,94.31,19.0,26.3,0.839,0.7671,service_level
2026-08-25,32,16:00,billing.webchat,webchat,71.18,15.0,20.76,0.8439,0.7334,service_level
2026-08-25,33,16:30,billing.webchat,webchat,48.22,11.0,15.23,0.8571,0.6775,service_level
2026-08-25,34,17:00,billing.webchat,webchat,17.59,5.0,6.92,0.846,0.5437,service_level
2026-08-25,35,17:30,billing.webchat,webchat,9.6,4.0,5.54,0.9363,0.3709,service_level
2026-08-26,16,08:00,billing.webchat,webchat,38.29,9.0,12.46,0.8419,0.6575,service_level
2026-08-26,17,08:30,billing.webchat,webchat,111.16,22.0,30.45,0.8451,0.7808,service_level
2026-08-26,18,09:00,billing.webchat,webchat,153.44,29.0,40.14,0.8316,0.8177,service_level
2026-08-26,19,09:30,billing.webchat,webchat,183.32,35.0,48.45,0.8826,0.8094,occupancy
2026-08-26,20,10:00,billing.webchat,webchat,190.09,36.0,49.83,0.8761,0.8161,occupancy
2026-08-26,21,10:30,billing.webchat,webchat,172.44,33.0,45.68,0.8755,0.8075,occupancy
2026-08-26,22,11:00,billing.webchat,webchat,139.06,27.0,37.38,0.8586,0.796,service_level
2026-08-26,23,11:30,billing.webchat,webchat,99.91,20.0,27.69,0.8411,0.772,service_level
2026-08-26,24,12:00,billing.webchat,webchat,59.73,13.0,18.0,0.8482,0.7101,service_level
2026-08-26,25,12:30,billing.webchat,webchat,37.44,9.0,12.46,0.8586,0.643,service_level
2026-08-26,26,13:00,billing.webchat,webchat,60.96,13.0,18.0,0.8279,0.7247,service_level
2026-08-26,27,13:30,billing.webchat,webchat,110.6,22.0,30.45,0.8516,0.777,service_level
2026-08-26,28,14:00,billing.webchat,webchat,145.17,28.0,38.76,0.8562,0.8013,service_level
2026-08-26,29,14:30,billing.webchat,webchat,154.9,30.0,41.53,0.8746,0.798,occupancy
2026-08-26,30,15:00,billing.webchat,webchat,145.37,28.0,38.76,0.8542,0.8023,service_level
2026-08-26,31,15:30,billing.webchat,webchat,122.24,24.0,33.22,0.8513,0.7871,service_level
2026-08-26,32,16:00,billing.webchat,webchat,92.26,19.0,26.3,0.8645,0.7505,service_level
2026-08-26,33,16:30,billing.webchat,webchat,62.5,14.0,19.38,0.8863,0.69,service_level
2026-08-26,34,17:00,billing.webchat,webchat,22.8,6.0,8.31,0.8389,0.5873,service_level
2026-08-26,35,17:30,billing.webchat,webchat,12.44,4.0,5.54,0.8596,0.4807,service_level
2026-08-27,16,08:00,billing.webchat,webchat,34.09,8.0,11.07,0.8165,0.6586,service_level
2026-08-27,17,08:30,billing.webchat,webchat,98.97,20.0,27.69,0.8527,0.7648,service_level
2026-08-27,18,09:00,billing.webchat,webchat,136.62,26.0,35.99,0.8208,0.8121,service_level
2026-08-27,19,09:30,billing.webchat,webchat,163.22,31.0,42.91,0.8527,0.8137,service_level
2026-08-27,20,10:00,billing.webchat,webchat,169.25,32.0,44.3,0.8517,0.8174,service_level
2026-08-27,21,10:30,billing.webchat,webchat,153.53,29.0,40.14,0.8306,0.8182,service_level
2026-08-27,22,11:00,billing.webchat,webchat,123.82,24.0,33.22,0.8332,0.7973,service_level
2026-08-27,23,11:30,billing.webchat,webchat,88.95,18.0,24.92,0.8337,0.7637,service_level
2026-08-27,24,12:00,billing.webchat,webchat,53.18,12.0,16.61,0.8646,0.6849,service_level
2026-08-27,25,12:30,billing.webchat,webchat,33.34,8.0,11.07,0.8343,0.644,service_level
2026-08-27,26,13:00,billing.webchat,webchat,54.27,12.0,16.61,0.8472,0.699,service_level
2026-08-27,27,13:30,billing.webchat,webchat,98.48,20.0,27.69,0.8586,0.761,service_level
2026-08-27,28,14:00,billing.webchat,webchat,129.25,25.0,34.61,0.8382,0.799,service_level
2026-08-27,29,14:30,billing.webchat,webchat,137.92,26.0,35.99,0.8044,0.8198,service_level
2026-08-27,30,15:00,billing.webchat,webchat,129.43,25.0,34.61,0.8361,0.8001,service_level
2026-08-27,31,15:30,billing.webchat,webchat,108.83,22.0,30.45,0.8708,0.7645,service_level
2026-08-27,32,16:00,billing.webchat,webchat,82.15,17.0,23.53,0.8487,0.7468,service_level
2026-08-27,33,16:30,billing.webchat,webchat,55.65,12.0,16.61,0.823,0.7167,service_level
2026-08-27,34,17:00,billing.webchat,webchat,20.3,6.0,8.31,0.8976,0.5229,service_level
2026-08-27,35,17:30,billing.webchat,webchat,11.08,4.0,5.54,0.9008,0.428,service_level
2026-08-28,16,08:00,billing.webchat,webchat,31.56,8.0,11.07,0.8713,0.6098,service_level
2026-08-28,17,08:30,billing.webchat,webchat,91.63,19.0,26.3,0.8717,0.7453,service_level
2026-08-28,18,09:00,billing.webchat,webchat,126.48,25.0,34.61,0.8676,0.7819,service_level
2026-08-28,19,09:30,billing.webchat,webchat,151.11,29.0,40.14,0.8556,0.8053,service_level
2026-08-28,20,10:00,billing.webchat,webchat,156.7,30.0,41.53,0.8585,0.8072,service_level
2026-08-28,21,10:30,billing.webchat,webchat,142.14,27.0,37.38,0.8254,0.8136,service_level
2026-08-28,22,11:00,billing.webchat,webchat,114.63,23.0,31.84,0.8704,0.7702,service_level
2026-08-28,23,11:30,billing.webchat,webchat,82.35,17.0,23.53,0.8459,0.7487,service_level
2026-08-28,24,12:00,billing.webchat,webchat,49.24,11.0,15.23,0.8394,0.6918,service_level
2026-08-28,25,12:30,billing.webchat,webchat,30.86,8.0,11.07,0.8842,0.5963,service_level
2026-08-28,26,13:00,billing.webchat,webchat,50.25,11.0,15.23,0.8202,0.7059,service_level
2026-08-28,27,13:30,billing.webchat,webchat,91.17,18.0,24.92,0.8003,0.7828,service_level
2026-08-28,28,14:00,billing.webchat,webchat,119.67,23.0,31.84,0.8113,0.8041,service_level
2026-08-28,29,14:30,billing.webchat,webchat,127.69,25.0,34.61,0.8554,0.7893,service_level
2026-08-28,30,15:00,billing.webchat,webchat,119.83,23.0,31.84,0.8091,0.8052,service_level
2026-08-28,31,15:30,billing.webchat,webchat,100.76,20.0,27.69,0.8299,0.7786,service_level
2026-08-28,32,16:00,billing.webchat,webchat,76.05,16.0,22.15,0.8547,0.7346,service_level
2026-08-28,33,16:30,billing.webchat,webchat,51.52,12.0,16.61,0.8883,0.6635,service_level
2026-08-28,34,17:00,billing.webchat,webchat,18.79,5.0,6.92,0.8076,0.5809,service_level
2026-08-28,35,17:30,billing.webchat,webchat,10.26,4.0,5.54,0.9217,0.3962,service_level
2026-08-29,17,08:30,billing.webchat,webchat,44.48,10.0,13.84,0.8259,0.6874,service_level
2026-08-29,18,09:00,billing.webchat,webchat,111.63,22.0,30.45,0.8394,0.7842,service_level
2026-08-29,19,09:30,billing.webchat,webchat,133.36,26.0,35.99,0.8571,0.7927,service_level
2026-08-29,20,10:00,billing.webchat,webchat,138.29,27.0,37.38,0.8661,0.7916,service_level
2026-08-29,21,10:30,billing.webchat,webchat,125.45,24.0,33.22,0.8127,0.8078,service_level
2026-08-29,22,11:00,billing.webchat,webchat,101.17,20.0,27.69,0.8244,0.7817,service_level
2026-08-29,23,11:30,billing.webchat,webchat,72.68,15.0,20.76,0.8205,0.7488,service_level
2026-08-29,24,12:00,billing.webchat,webchat,43.45,10.0,13.84,0.8459,0.6716,service_level
2026-08-29,25,12:30,billing.webchat,webchat,16.34,5.0,6.92,0.8804,0.5052,service_level
2026-08-29,26,13:00,billing.webchat,webchat,26.61,7.0,9.69,0.8686,0.5874,service_level
2026-08-17,16,08:00,billing.email,email,17.07,14.78,20.46,1.0,0.85,workload
2026-08-17,17,08:30,billing.email,email,49.55,14.78,20.46,1.0,0.85,workload
2026-08-17,18,09:00,billing.email,email,68.4,14.78,20.46,1.0,0.85,workload
2026-08-17,19,09:30,billing.email,email,81.71,14.78,20.46,1.0,0.85,workload
2026-08-17,20,10:00,billing.email,email,84.74,14.78,20.46,1.0,0.85,workload
2026-08-17,21,10:30,billing.email,email,76.86,14.78,20.46,1.0,0.85,workload
2026-08-17,22,11:00,billing.email,email,61.99,14.78,20.46,1.0,0.85,workload
2026-08-17,23,11:30,billing.email,email,44.53,14.78,20.46,1.0,0.85,workload
2026-08-17,24,12:00,billing.email,email,26.63,14.78,20.46,1.0,0.85,workload
2026-08-17,25,12:30,billing.email,email,16.69,14.78,20.46,1.0,0.85,workload
2026-08-17,26,13:00,billing.email,email,27.17,14.78,20.46,1.0,0.85,workload
2026-08-17,27,13:30,billing.email,email,49.3,14.78,20.46,1.0,0.85,workload
2026-08-17,28,14:00,billing.email,email,64.71,14.78,20.46,1.0,0.85,workload
2026-08-17,29,14:30,billing.email,email,69.05,14.78,20.46,1.0,0.85,workload
2026-08-17,30,15:00,billing.email,email,64.8,14.78,20.46,1.0,0.85,workload
2026-08-17,31,15:30,billing.email,email,54.49,14.78,20.46,1.0,0.85,workload
2026-08-17,32,16:00,billing.email,email,41.13,14.78,20.46,1.0,0.85,workload
2026-08-17,33,16:30,billing.email,email,27.86,14.78,20.46,1.0,0.85,workload
2026-08-17,34,17:00,billing.email,email,10.16,14.78,20.46,1.0,0.85,workload
2026-08-17,35,17:30,billing.email,email,5.55,14.78,20.46,1.0,0.85,workload
2026-08-18,16,08:00,billing.email,email,13.79,11.95,16.54,1.0,0.85,workload
2026-08-18,17,08:30,billing.email,email,40.05,11.95,16.54,1.0,0.85,workload
2026-08-18,18,09:00,billing.email,email,55.28,11.95,16.54,1.0,0.85,workload
2026-08-18,19,09:30,billing.email,email,66.04,11.95,16.54,1.0,0.85,workload
2026-08-18,20,10:00,billing.email,email,68.48,11.95,16.54,1.0,0.85,workload
2026-08-18,21,10:30,billing.email,email,62.12,11.95,16.54,1.0,0.85,workload
2026-08-18,22,11:00,billing.email,email,50.1,11.95,16.54,1.0,0.85,workload
2026-08-18,23,11:30,billing.email,email,35.99,11.95,16.54,1.0,0.85,workload
2026-08-18,24,12:00,billing.email,email,21.52,11.95,16.54,1.0,0.85,workload
2026-08-18,25,12:30,billing.email,email,13.49,11.95,16.54,1.0,0.85,workload
2026-08-18,26,13:00,billing.email,email,21.96,11.95,16.54,1.0,0.85,workload
2026-08-18,27,13:30,billing.email,email,39.85,11.95,16.54,1.0,0.85,workload
2026-08-18,28,14:00,billing.email,email,52.3,11.95,16.54,1.0,0.85,workload
2026-08-18,29,14:30,billing.email,email,55.81,11.95,16.54,1.0,0.85,workload
2026-08-18,30,15:00,billing.email,email,52.37,11.95,16.54,1.0,0.85,workload
2026-08-18,31,15:30,billing.email,email,44.04,11.95,16.54,1.0,0.85,workload
2026-08-18,32,16:00,billing.email,email,33.24,11.95,16.54,1.0,0.85,workload
2026-08-18,33,16:30,billing.email,email,22.52,11.95,16.54,1.0,0.85,workload
2026-08-18,34,17:00,billing.email,email,8.21,11.95,16.54,1.0,0.85,workload
2026-08-18,35,17:30,billing.email,email,4.48,11.95,16.54,1.0,0.85,workload
2026-08-19,16,08:00,billing.email,email,11.63,10.07,13.94,1.0,0.85,workload
2026-08-19,17,08:30,billing.email,email,33.76,10.07,13.94,1.0,0.85,workload
2026-08-19,18,09:00,billing.email,email,46.6,10.07,13.94,1.0,0.85,workload
2026-08-19,19,09:30,billing.email,email,55.67,10.07,13.94,1.0,0.85,workload
2026-08-19,20,10:00,billing.email,email,57.73,10.07,13.94,1.0,0.85,workload
2026-08-19,21,10:30,billing.email,email,52.37,10.07,13.94,1.0,0.85,workload
2026-08-19,22,11:00,billing.email,email,42.23,10.07,13.94,1.0,0.85,workload
2026-08-19,23,11:30,billing.email,email,30.34,10.07,13.94,1.0,0.85,workload
2026-08-19,24,12:00,billing.email,email,18.14,10.07,13.94,1.0,0.85,workload
2026-08-19,25,12:30,billing.email,email,11.37,10.07,13.94,1.0,0.85,workload
2026-08-19,26,13:00,billing.email,email,18.51,10.07,13.94,1.0,0.85,workload
2026-08-19,27,13:30,billing.email,email,33.59,10.07,13.94,1.0,0.85,workload
2026-08-19,28,14:00,billing.email,email,44.09,10.07,13.94,1.0,0.85,workload
2026-08-19,29,14:30,billing.email,email,47.04,10.07,13.94,1.0,0.85,workload
2026-08-19,30,15:00,billing.email,email,44.15,10.07,13.94,1.0,0.85,workload
2026-08-19,31,15:30,billing.email,email,37.12,10.07,13.94,1.0,0.85,workload
2026-08-19,32,16:00,billing.email,email,28.02,10.07,13.94,1.0,0.85,workload
2026-08-19,33,16:30,billing.email,email,18.98,10.07,13.94,1.0,0.85,workload
2026-08-19,34,17:00,billing.email,email,6.92,10.07,13.94,1.0,0.85,workload
2026-08-19,35,17:30,billing.email,email,3.78,10.07,13.94,1.0,0.85,workload
2026-08-20,16,08:00,billing.email,email,11.21,9.71,13.44,1.0,0.85,workload
2026-08-20,17,08:30,billing.email,email,32.54,9.71,13.44,1.0,0.85,workload
2026-08-20,18,09:00,billing.email,email,44.91,9.71,13.44,1.0,0.85,workload
2026-08-20,19,09:30,billing.email,email,53.66,9.71,13.44,1.0,0.85,workload
2026-08-20,20,10:00,billing.email,email,55.64,9.71,13.44,1.0,0.85,workload
2026-08-20,21,10:30,billing.email,email,50.47,9.71,13.44,1.0,0.85,workload
2026-08-20,22,11:00,billing.email,email,40.71,9.71,13.44,1.0,0.85,workload
2026-08-20,23,11:30,billing.email,email,29.24,9.71,13.44,1.0,0.85,workload
2026-08-20,24,12:00,billing.email,email,17.48,9.71,13.44,1.0,0.85,workload
2026-08-20,25,12:30,billing.email,email,10.96,9.71,13.44,1.0,0.85,workload
2026-08-20,26,13:00,billing.email,email,17.84,9.71,13.44,1.0,0.85,workload
2026-08-20,27,13:30,billing.email,email,32.37,9.71,13.44,1.0,0.85,workload
2026-08-20,28,14:00,billing.email,email,42.49,9.71,13.44,1.0,0.85,workload
2026-08-20,29,14:30,billing.email,email,45.34,9.71,13.44,1.0,0.85,workload
2026-08-20,30,15:00,billing.email,email,42.55,9.71,13.44,1.0,0.85,workload
2026-08-20,31,15:30,billing.email,email,35.78,9.71,13.44,1.0,0.85,workload
2026-08-20,32,16:00,billing.email,email,27.01,9.71,13.44,1.0,0.85,workload
2026-08-20,33,16:30,billing.email,email,18.29,9.71,13.44,1.0,0.85,workload
2026-08-20,34,17:00,billing.email,email,6.67,9.71,13.44,1.0,0.85,workload
2026-08-20,35,17:30,billing.email,email,3.64,9.71,13.44,1.0,0.85,workload
2026-08-21,16,08:00,billing.email,email,11.92,10.32,14.29,1.0,0.85,workload
2026-08-21,17,08:30,billing.email,email,34.59,10.32,14.29,1.0,0.85,workload
2026-08-21,18,09:00,billing.email,email,47.75,10.32,14.29,1.0,0.85,workload
2026-08-21,19,09:30,billing.email,email,57.05,10.32,14.29,1.0,0.85,workload
2026-08-21,20,10:00,billing.email,email,59.16,10.32,14.29,1.0,0.85,workload
2026-08-21,21,10:30,billing.email,email,53.67,10.32,14.29,1.0,0.85,workload
2026-08-21,22,11:00,billing.email,email,43.28,10.32,14.29,1.0,0.85,workload
2026-08-21,23,11:30,billing.email,email,31.09,10.32,14.29,1.0,0.85,workload
2026-08-21,24,12:00,billing.email,email,18.59,10.32,14.29,1.0,0.85,workload
2026-08-21,25,12:30,billing.email,email,11.65,10.32,14.29,1.0,0.85,workload
