date,line_key,queue,channel,welsh_language,weekday,is_bank_holiday,offered,handled,abandoned,aht_seconds,service_level_attained,workload_hours
2024-09-06,billing.voice,Billing & payments,voice,False,4,False,2149.0,2096.0,53.0,405.6,0.9008,236.137
2024-09-07,billing.voice,Billing & payments,voice,False,5,False,1191.0,1147.0,44.0,393.3,0.7441,125.298
2024-09-08,billing.voice,Billing & payments,voice,False,6,False,412.0,401.0,11.0,380.4,0.7984,42.375
2024-09-09,billing.voice,Billing & payments,voice,False,0,False,3005.0,2927.0,78.0,425.4,0.7853,345.886
2024-09-10,billing.voice,Billing & payments,voice,False,1,False,3176.0,3047.0,129.0,424.8,0.7401,359.518
2024-09-11,billing.voice,Billing & payments,voice,False,2,False,2517.0,2436.0,81.0,395.6,0.8707,267.698
2024-09-12,billing.voice,Billing & payments,voice,False,3,False,1905.0,1863.0,42.0,409.3,0.853,211.795
2024-09-13,billing.voice,Billing & payments,voice,False,4,False,2250.0,2177.0,73.0,421.4,0.737,254.852
2024-09-14,billing.voice,Billing & payments,voice,False,5,False,973.0,955.0,18.0,399.4,0.8625,105.947
2024-09-15,billing.voice,Billing & payments,voice,False,6,False,429.0,419.0,10.0,405.6,0.742,47.207
2024-09-16,billing.voice,Billing & payments,voice,False,0,False,4081.0,3943.0,138.0,434.4,0.78,475.83
2024-09-17,billing.voice,Billing & payments,voice,False,1,False,3232.0,3130.0,102.0,409.3,0.8646,355.837
2024-09-18,billing.voice,Billing & payments,voice,False,2,False,2785.0,2696.0,89.0,411.7,0.8444,308.283
2024-09-19,billing.voice,Billing & payments,voice,False,3,False,2096.0,2037.0,59.0,407.2,0.8044,230.408
2024-09-20,billing.voice,Billing & payments,voice,False,4,False,2155.0,2106.0,49.0,407.5,0.8218,238.363
2024-09-21,billing.voice,Billing & payments,voice,False,5,False,1394.0,1334.0,60.0,399.1,0.7795,147.879
2024-09-22,billing.voice,Billing & payments,voice,False,6,False,527.0,516.0,11.0,390.2,0.7874,55.922
2024-09-23,billing.voice,Billing & payments,voice,False,0,False,2709.0,2638.0,71.0,421.6,0.8762,308.929
2024-09-24,billing.voice,Billing & payments,voice,False,1,False,2232.0,2158.0,74.0,421.5,0.7639,252.638
2024-09-25,billing.voice,Billing & payments,voice,False,2,False,2171.0,2116.0,55.0,419.4,0.8644,246.516
2024-09-26,billing.voice,Billing & payments,voice,False,3,False,2812.0,2760.0,52.0,415.6,0.8352,318.648
2024-09-27,billing.voice,Billing & payments,voice,False,4,False,2776.0,2690.0,86.0,411.5,0.7828,307.472
2024-09-28,billing.voice,Billing & payments,voice,False,5,False,1354.0,1320.0,34.0,390.7,0.8842,143.264
2024-09-29,billing.voice,Billing & payments,voice,False,6,False,426.0,420.0,6.0,383.9,0.8698,44.784
2024-09-30,billing.voice,Billing & payments,voice,False,0,False,2876.0,2790.0,86.0,419.2,0.8088,324.881
2024-10-01,billing.voice,Billing & payments,voice,False,1,False,2245.0,2198.0,47.0,397.2,0.8309,242.513
2024-10-02,billing.voice,Billing & payments,voice,False,2,False,2596.0,2525.0,71.0,400.4,0.8074,280.816
2024-10-03,billing.voice,Billing & payments,voice,False,3,False,2717.0,2632.0,85.0,407.5,0.8167,297.919
2024-10-04,billing.voice,Billing & payments,voice,False,4,False,2262.0,2201.0,61.0,418.3,0.8604,255.732
2024-10-05,billing.voice,Billing & payments,voice,False,5,False,1279.0,1227.0,52.0,411.1,0.8003,140.1
2024-10-06,billing.voice,Billing & payments,voice,False,6,False,449.0,440.0,9.0,391.7,0.7967,47.874
2024-10-07,billing.voice,Billing & payments,voice,False,0,False,2357.0,2302.0,55.0,424.0,0.7788,271.107
2024-10-08,billing.voice,Billing & payments,voice,False,1,False,2023.0,1969.0,54.0,429.5,0.8147,234.915
2024-10-09,billing.voice,Billing & payments,voice,False,2,False,2857.0,2778.0,79.0,416.7,0.8535,321.551
2024-10-10,billing.voice,Billing & payments,voice,False,3,False,2672.0,2632.0,40.0,408.0,0.797,298.265
2024-10-11,billing.voice,Billing & payments,voice,False,4,False,2120.0,2063.0,57.0,421.3,0.8715,241.419
2024-10-12,billing.voice,Billing & payments,voice,False,5,False,1053.0,1028.0,25.0,392.3,0.825,112.014
2024-10-13,billing.voice,Billing & payments,voice,False,6,False,503.0,492.0,11.0,399.0,0.7985,54.53
2024-10-14,billing.voice,Billing & payments,voice,False,0,False,2168.0,2117.0,51.0,420.9,0.8173,247.502
2024-10-15,billing.voice,Billing & payments,voice,False,1,False,2073.0,2025.0,48.0,410.3,0.8246,230.797
2024-10-16,billing.voice,Billing & payments,voice,False,2,False,2800.0,2717.0,83.0,411.0,0.8928,310.164
2024-10-17,billing.voice,Billing & payments,voice,False,3,False,2733.0,2669.0,64.0,411.2,0.8145,304.874
2024-10-18,billing.voice,Billing & payments,voice,False,4,False,2464.0,2427.0,37.0,418.8,0.8966,282.363
2024-10-19,billing.voice,Billing & payments,voice,False,5,False,1119.0,1091.0,28.0,406.5,0.8561,123.195
2024-10-20,billing.voice,Billing & payments,voice,False,6,False,516.0,504.0,12.0,401.0,0.9018,56.142
2024-10-21,billing.voice,Billing & payments,voice,False,0,False,2369.0,2302.0,67.0,418.4,0.9512,267.519
2024-10-22,billing.voice,Billing & payments,voice,False,1,False,1952.0,1890.0,62.0,414.8,0.91,217.772
2024-10-23,billing.voice,Billing & payments,voice,False,2,False,2089.0,2033.0,56.0,401.3,0.851,226.595
2024-10-24,billing.voice,Billing & payments,voice,False,3,False,2349.0,2266.0,83.0,416.7,0.8286,262.295
2024-10-25,billing.voice,Billing & payments,voice,False,4,False,1810.0,1769.0,41.0,410.9,0.8499,201.935
2024-10-26,billing.voice,Billing & payments,voice,False,5,False,1722.0,1674.0,48.0,392.6,0.8205,182.554
2024-10-27,billing.voice,Billing & payments,voice,False,6,False,812.0,774.0,38.0,387.2,0.7582,83.253
2024-10-28,billing.voice,Billing & payments,voice,False,0,False,3046.0,2939.0,107.0,423.1,0.8011,345.394
2024-10-29,billing.voice,Billing & payments,voice,False,1,False,2068.0,2035.0,33.0,396.7,0.7952,224.234
2024-10-30,billing.voice,Billing & payments,voice,False,2,False,2119.0,2086.0,33.0,406.3,0.8889,235.441
2024-10-31,billing.voice,Billing & payments,voice,False,3,False,2063.0,2025.0,38.0,399.4,0.8559,224.686
2024-11-01,billing.voice,Billing & payments,voice,False,4,False,2176.0,2134.0,42.0,413.0,0.8272,244.821
2024-11-02,billing.voice,Billing & payments,voice,False,5,False,1509.0,1462.0,47.0,412.0,0.831,167.331
2024-11-03,billing.voice,Billing & payments,voice,False,6,False,592.0,576.0,16.0,411.2,0.7796,65.791
2024-11-04,billing.voice,Billing & payments,voice,False,0,False,2830.0,2731.0,99.0,417.3,0.795,316.599
2024-11-05,billing.voice,Billing & payments,voice,False,1,False,2835.0,2677.0,158.0,414.8,0.7688,308.481
2024-11-06,billing.voice,Billing & payments,voice,False,2,False,2513.0,2406.0,107.0,397.4,0.772,265.575
2024-11-07,billing.voice,Billing & payments,voice,False,3,False,2074.0,2029.0,45.0,422.9,0.843,238.332
2024-11-08,billing.voice,Billing & payments,voice,False,4,False,2043.0,2009.0,34.0,416.2,0.8282,232.274
2024-11-09,billing.voice,Billing & payments,voice,False,5,False,1661.0,1615.0,46.0,409.9,0.84,183.884
2024-11-10,billing.voice,Billing & payments,voice,False,6,False,620.0,607.0,13.0,396.4,0.8346,66.83
2024-11-11,billing.voice,Billing & payments,voice,False,0,False,3092.0,3001.0,91.0,431.6,0.7998,359.785
2024-11-12,billing.voice,Billing & payments,voice,False,1,False,2233.0,2185.0,48.0,415.0,0.8818,251.872
2024-11-13,billing.voice,Billing & payments,voice,False,2,False,2079.0,2038.0,41.0,411.0,0.9152,232.695
2024-11-14,billing.voice,Billing & payments,voice,False,3,False,2114.0,2063.0,51.0,418.6,0.8705,239.9
2024-11-15,billing.voice,Billing & payments,voice,False,4,False,2265.0,2188.0,77.0,413.8,0.8833,251.515
2024-11-16,billing.voice,Billing & payments,voice,False,5,False,1679.0,1625.0,54.0,403.5,0.8491,182.141
2024-11-17,billing.voice,Billing & payments,voice,False,6,False,709.0,693.0,16.0,389.7,0.8362,75.009
2024-11-18,billing.voice,Billing & payments,voice,False,0,False,2975.0,2919.0,56.0,408.9,0.7461,331.515
2024-11-19,billing.voice,Billing & payments,voice,False,1,False,2362.0,2319.0,43.0,402.5,0.8123,259.275
2024-11-20,billing.voice,Billing & payments,voice,False,2,False,2808.0,2681.0,127.0,398.4,0.8242,296.707
2024-11-21,billing.voice,Billing & payments,voice,False,3,False,2060.0,2007.0,53.0,402.8,0.8544,224.558
2024-11-22,billing.voice,Billing & payments,voice,False,4,False,2734.0,2611.0,123.0,411.1,0.7725,298.171
2024-11-23,billing.voice,Billing & payments,voice,False,5,False,1237.0,1192.0,45.0,388.8,0.7783,128.743
2024-11-24,billing.voice,Billing & payments,voice,False,6,False,630.0,597.0,33.0,404.8,0.8109,67.136
2024-11-25,billing.voice,Billing & payments,voice,False,0,False,3022.0,2908.0,114.0,422.9,0.7877,341.647
2024-11-26,billing.voice,Billing & payments,voice,False,1,False,3211.0,3138.0,73.0,408.1,0.901,355.761
2024-11-27,billing.voice,Billing & payments,voice,False,2,False,2492.0,2441.0,51.0,402.2,0.7627,272.72
2024-11-28,billing.voice,Billing & payments,voice,False,3,False,2687.0,2616.0,71.0,416.2,0.8235,302.471
2024-11-29,billing.voice,Billing & payments,voice,False,4,False,2211.0,2158.0,53.0,415.1,0.8582,248.842
2024-11-30,billing.voice,Billing & payments,voice,False,5,False,1392.0,1340.0,52.0,392.8,0.8405,146.199
2024-12-01,billing.voice,Billing & payments,voice,False,6,False,595.0,577.0,18.0,398.9,0.8251,63.937
2024-12-02,billing.voice,Billing & payments,voice,False,0,False,4574.0,4408.0,166.0,425.8,0.8848,521.387
2024-12-03,billing.voice,Billing & payments,voice,False,1,False,2962.0,2916.0,46.0,407.3,0.7778,329.919
2024-12-04,billing.voice,Billing & payments,voice,False,2,False,2869.0,2762.0,107.0,411.9,0.8232,316.015
2024-12-05,billing.voice,Billing & payments,voice,False,3,False,2162.0,2115.0,47.0,408.5,0.7067,240.001
2024-12-06,billing.voice,Billing & payments,voice,False,4,False,2637.0,2558.0,79.0,410.1,0.7668,291.405
2024-12-07,billing.voice,Billing & payments,voice,False,5,False,1183.0,1157.0,26.0,397.9,0.8771,127.865
2024-12-08,billing.voice,Billing & payments,voice,False,6,False,583.0,566.0,17.0,399.7,0.9141,62.834
2024-12-09,billing.voice,Billing & payments,voice,False,0,False,4034.0,3936.0,98.0,419.4,0.8198,458.55
2024-12-10,billing.voice,Billing & payments,voice,False,1,False,3646.0,3511.0,135.0,406.5,0.7532,396.491
2024-12-11,billing.voice,Billing & payments,voice,False,2,False,2899.0,2823.0,76.0,424.0,0.8475,332.449
2024-12-12,billing.voice,Billing & payments,voice,False,3,False,2279.0,2222.0,57.0,414.7,0.821,255.967
2024-12-13,billing.voice,Billing & payments,voice,False,4,False,2445.0,2396.0,49.0,412.3,0.8433,274.432
2024-12-14,billing.voice,Billing & payments,voice,False,5,False,1309.0,1284.0,25.0,397.4,0.8345,141.733
2024-12-15,billing.voice,Billing & payments,voice,False,6,False,536.0,527.0,9.0,404.9,0.8249,59.277
2024-12-16,billing.voice,Billing & payments,voice,False,0,False,3639.0,3566.0,73.0,433.4,0.7439,429.292
2024-12-17,billing.voice,Billing & payments,voice,False,1,False,3470.0,3363.0,107.0,404.7,0.7662,378.062
2024-12-18,billing.voice,Billing & payments,voice,False,2,False,2533.0,2458.0,75.0,412.6,0.8128,281.699
2024-12-19,billing.voice,Billing & payments,voice,False,3,False,2637.0,2548.0,89.0,405.2,0.7636,286.787
2024-12-20,billing.voice,Billing & payments,voice,False,4,False,2234.0,2178.0,56.0,413.2,0.8063,249.988
2024-12-21,billing.voice,Billing & payments,voice,False,5,False,1387.0,1345.0,42.0,391.5,0.8209,146.287
2024-12-22,billing.voice,Billing & payments,voice,False,6,False,579.0,571.0,8.0,394.6,0.8409,62.587
2024-12-23,billing.voice,Billing & payments,voice,False,0,False,2548.0,2497.0,51.0,422.7,0.8837,293.214
2024-12-24,billing.voice,Billing & payments,voice,False,1,False,1257.0,1226.0,31.0,415.0,0.8305,141.326
2024-12-25,billing.voice,Billing & payments,voice,False,2,True,0.0,0.0,0.0,411.4,0.8384,0.0
2024-12-26,billing.voice,Billing & payments,voice,False,3,True,0.0,0.0,0.0,410.4,0.8763,0.0
2024-12-27,billing.voice,Billing & payments,voice,False,4,False,1757.0,1723.0,34.0,419.6,0.9013,200.802
2024-12-28,billing.voice,Billing & payments,voice,False,5,False,703.0,677.0,26.0,400.9,0.7868,75.394
2024-12-29,billing.voice,Billing & payments,voice,False,6,False,253.0,248.0,5.0,396.9,0.8208,27.342
2024-12-30,billing.voice,Billing & payments,voice,False,0,False,1348.0,1323.0,25.0,423.8,0.8313,155.744
2024-12-31,billing.voice,Billing & payments,voice,False,1,False,1244.0,1207.0,37.0,420.8,0.8615,141.085
2025-01-01,billing.voice,Billing & payments,voice,False,2,True,0.0,0.0,0.0,411.3,0.8083,0.0
2025-01-02,billing.voice,Billing & payments,voice,False,3,False,1934.0,1886.0,48.0,411.1,0.8968,215.376
2025-01-03,billing.voice,Billing & payments,voice,False,4,False,3728.0,3617.0,111.0,404.1,0.8514,406.056
2025-01-04,billing.voice,Billing & payments,voice,False,5,False,1322.0,1302.0,20.0,388.2,0.9102,140.406
2025-01-05,billing.voice,Billing & payments,voice,False,6,False,640.0,612.0,28.0,377.7,0.8474,64.209
2025-01-06,billing.voice,Billing & payments,voice,False,0,False,2490.0,2410.0,80.0,434.8,0.7975,291.092
2025-01-07,billing.voice,Billing & payments,voice,False,1,False,2803.0,2753.0,50.0,411.1,0.8995,314.385
2025-01-08,billing.voice,Billing & payments,voice,False,2,False,2385.0,2317.0,68.0,425.0,0.8587,273.514
2025-01-09,billing.voice,Billing & payments,voice,False,3,False,4227.0,4108.0,119.0,430.8,0.901,491.573
2025-01-10,billing.voice,Billing & payments,voice,False,4,False,4193.0,4056.0,137.0,393.0,0.755,442.777
2025-01-11,billing.voice,Billing & payments,voice,False,5,False,1947.0,1878.0,69.0,387.4,0.8111,202.119
2025-01-12,billing.voice,Billing & payments,voice,False,6,False,757.0,733.0,24.0,409.9,0.8755,83.465
2025-01-13,billing.voice,Billing & payments,voice,False,0,False,3963.0,3801.0,162.0,425.5,0.7673,449.287
2025-01-14,billing.voice,Billing & payments,voice,False,1,False,2873.0,2799.0,74.0,405.5,0.8239,315.302
2025-01-15,billing.voice,Billing & payments,voice,False,2,False,2964.0,2947.0,17.0,420.7,0.7579,344.373
2025-01-16,billing.voice,Billing & payments,voice,False,3,False,3958.0,3864.0,94.0,431.2,0.8742,462.8
2025-01-17,billing.voice,Billing & payments,voice,False,4,False,3813.0,3698.0,115.0,411.2,0.8028,422.388
2025-01-18,billing.voice,Billing & payments,voice,False,5,False,1801.0,1724.0,77.0,389.9,0.7987,186.735
2025-01-19,billing.voice,Billing & payments,voice,False,6,False,771.0,748.0,23.0,397.8,0.8239,82.664
2025-01-20,billing.voice,Billing & payments,voice,False,0,False,3582.0,3485.0,97.0,423.2,0.8591,409.641
2025-01-21,billing.voice,Billing & payments,voice,False,1,False,2641.0,2595.0,46.0,390.7,0.8178,281.656
2025-01-22,billing.voice,Billing & payments,voice,False,2,False,2700.0,2638.0,62.0,417.0,0.8229,305.588
2025-01-23,billing.voice,Billing & payments,voice,False,3,False,2801.0,2751.0,50.0,406.1,0.8978,310.294
2025-01-24,billing.voice,Billing & payments,voice,False,4,False,2814.0,2761.0,53.0,390.7,0.8872,299.614
2025-01-25,billing.voice,Billing & payments,voice,False,5,False,1309.0,1268.0,41.0,391.7,0.8462,137.972
2025-01-26,billing.voice,Billing & payments,voice,False,6,False,854.0,834.0,20.0,398.4,0.8257,92.291
2025-01-27,billing.voice,Billing & payments,voice,False,0,False,4225.0,4084.0,141.0,420.3,0.8495,476.823
2025-01-28,billing.voice,Billing & payments,voice,False,1,False,3195.0,3111.0,84.0,408.1,0.8948,352.66
2025-01-29,billing.voice,Billing & payments,voice,False,2,False,2432.0,2397.0,35.0,396.7,0.7636,264.157
2025-01-30,billing.voice,Billing & payments,voice,False,3,False,2619.0,2570.0,49.0,414.2,0.8451,295.68
2025-01-31,billing.voice,Billing & payments,voice,False,4,False,2643.0,2576.0,67.0,408.0,0.8699,291.914
2025-02-01,billing.voice,Billing & payments,voice,False,5,False,1318.0,1295.0,23.0,404.6,0.7845,145.554
2025-02-02,billing.voice,Billing & payments,voice,False,6,False,858.0,836.0,22.0,370.3,0.8503,85.985
2025-02-03,billing.voice,Billing & payments,voice,False,0,False,4049.0,3923.0,126.0,409.8,0.8217,446.622
2025-02-04,billing.voice,Billing & payments,voice,False,1,False,2769.0,2725.0,44.0,398.5,0.7918,301.636
2025-02-05,billing.voice,Billing & payments,voice,False,2,False,2963.0,2871.0,92.0,414.7,0.8688,330.757
2025-02-06,billing.voice,Billing & payments,voice,False,3,False,2756.0,2626.0,130.0,404.2,0.838,294.828
2025-02-07,billing.voice,Billing & payments,voice,False,4,False,2829.0,2749.0,80.0,407.8,0.8286,311.426
2025-02-08,billing.voice,Billing & payments,voice,False,5,False,1359.0,1332.0,27.0,395.6,0.8589,146.372
2025-02-09,billing.voice,Billing & payments,voice,False,6,False,834.0,813.0,21.0,385.6,0.8429,87.074
2025-02-10,billing.voice,Billing & payments,voice,False,0,False,4518.0,4354.0,164.0,427.4,0.7404,516.96
2025-02-11,billing.voice,Billing & payments,voice,False,1,False,3157.0,3097.0,60.0,397.0,0.8345,341.521
2025-02-12,billing.voice,Billing & payments,voice,False,2,False,2471.0,2422.0,49.0,393.0,0.8741,264.374
2025-02-13,billing.voice,Billing & payments,voice,False,3,False,2572.0,2520.0,52.0,405.4,0.8766,283.773
2025-02-14,billing.voice,Billing & payments,voice,False,4,False,5923.0,5817.0,106.0,424.4,0.8223,685.684
2025-02-15,billing.voice,Billing & payments,voice,False,5,False,2816.0,2755.0,61.0,421.3,0.8342,322.375
2025-02-16,billing.voice,Billing & payments,voice,False,6,False,1702.0,1645.0,57.0,429.5,0.8579,196.274
2025-02-17,billing.voice,Billing & payments,voice,False,0,False,6993.0,6843.0,150.0,457.9,0.8652,870.447
2025-02-18,billing.voice,Billing & payments,voice,False,1,False,4898.0,4826.0,72.0,432.7,0.9115,580.042
2025-02-19,billing.voice,Billing & payments,voice,False,2,False,4204.0,4140.0,64.0,411.7,0.8056,473.475
2025-02-20,billing.voice,Billing & payments,voice,False,3,False,3838.0,3739.0,99.0,429.8,0.7983,446.409
2025-02-21,billing.voice,Billing & payments,voice,False,4,False,4173.0,4080.0,93.0,439.1,0.8658,497.607
2025-02-22,billing.voice,Billing & payments,voice,False,5,False,1987.0,1959.0,28.0,419.2,0.8853,228.128
2025-02-23,billing.voice,Billing & payments,voice,False,6,False,943.0,906.0,37.0,413.7,0.9055,104.113
2025-02-24,billing.voice,Billing & payments,voice,False,0,False,3796.0,3729.0,67.0,433.5,0.7849,449.039
2025-02-25,billing.voice,Billing & payments,voice,False,1,False,3270.0,3243.0,27.0,408.1,0.8049,367.638
2025-02-26,billing.voice,Billing & payments,voice,False,2,False,3508.0,3443.0,65.0,425.3,0.8186,406.706
2025-02-27,billing.voice,Billing & payments,voice,False,3,False,3020.0,2985.0,35.0,413.8,0.775,343.091
2025-02-28,billing.voice,Billing & payments,voice,False,4,False,2442.0,2410.0,32.0,403.5,0.8379,270.122
2025-03-01,billing.voice,Billing & payments,voice,False,5,False,1351.0,1324.0,27.0,384.9,0.8687,141.547
2025-03-02,billing.voice,Billing & payments,voice,False,6,False,759.0,741.0,18.0,386.4,0.8662,79.536
2025-03-03,billing.voice,Billing & payments,voice,False,0,False,3462.0,3385.0,77.0,423.4,0.825,398.103
2025-03-04,billing.voice,Billing & payments,voice,False,1,False,3499.0,3420.0,79.0,411.5,0.7269,390.951
2025-03-05,billing.voice,Billing & payments,voice,False,2,False,2757.0,2709.0,48.0,418.0,0.8494,314.567
2025-03-06,billing.voice,Billing & payments,voice,False,3,False,2529.0,2445.0,84.0,403.2,0.8942,273.872
2025-03-07,billing.voice,Billing & payments,voice,False,4,False,2826.0,2750.0,76.0,415.8,0.8126,317.61
2025-03-08,billing.voice,Billing & payments,voice,False,5,False,1499.0,1441.0,58.0,394.1,0.8868,157.752
2025-03-09,billing.voice,Billing & payments,voice,False,6,False,848.0,832.0,16.0,385.5,0.8096,89.09
2025-03-10,billing.voice,Billing & payments,voice,False,0,False,3793.0,3734.0,59.0,424.1,0.7844,439.926
